x, y, z
-13.278745,-2.525659,65.616852
-12.143779,-4.220275,65.408722
-13.063966,-2.282875,65.421349
-11.048515,-2.891915,64.194092
-10.954380,-3.933066,63.095341
-11.582719,-3.010919,65.915581
-10.828446,-2.397971,63.413025
-10.850242,-2.481272,63.577198
-13.221841,-2.533736,63.096863
-14.502175,-0.470589,61.902302
-11.049432,-3.505211,62.723827
-11.524837,-3.007917,65.716011
-11.322594,-2.799743,65.102165
-12.122381,-4.330447,64.726425
-11.733574,-2.934991,63.875729
-11.289974,-4.995461,57.841003
-14.342079,-0.774572,65.347420
-13.430161,-2.513026,65.692253
-11.824412,-4.177546,62.338818
-11.041580,-3.491822,62.625343
-11.586991,-4.103493,67.072205
-10.796428,-2.313178,63.269760
-11.405819,-3.866909,60.796539
-11.587478,-4.103934,67.072037
-11.331544,-3.553351,65.602356
-11.690927,-2.873802,65.802414
-12.604676,-2.677862,65.752380
-11.661146,-3.860656,62.657398
-13.123368,-4.443753,46.446220
-14.261110,-3.791963,60.546837
-11.920675,-3.850054,65.460800
-11.506680,-2.910787,65.603378
-11.020853,-2.949753,62.383663
-11.080228,-2.082320,63.047668
-11.662519,-4.182137,67.295731
-12.251226,-4.372405,65.510406
-11.491548,-2.824769,65.699577
-11.660286,-3.849211,62.486549
-9.738729,-0.772128,57.903912
-11.406962,-4.228091,58.061413
-10.381841,-1.910146,61.048843
-12.677517,-5.212982,60.541149
-12.276131,-4.392522,65.389961
-13.503141,-2.587410,64.873970
-12.224376,-4.802765,63.400841
-23.375402,0.479057,53.087532
-12.172071,-3.811317,66.402596
-11.576920,-2.959868,65.859428
-11.508164,-2.911054,65.790916
-12.137012,-3.892848,65.637115
-12.688340,-3.054164,66.096519
-11.931663,-4.555508,63.465816
-11.466029,-3.949971,62.558163
-18.644213,2.737502,58.754822
-11.682730,0.896857,50.531265
-11.575291,-4.120368,67.115860
-10.605981,-2.301399,62.162331
-11.373772,-4.579926,59.083817
-11.037176,-4.050570,63.278797
-13.839544,-3.767749,62.022537
-12.146453,-4.218400,65.404251
-11.811257,-3.650832,65.597435
-11.531436,-3.087982,65.824760
-12.160687,-3.982926,64.414032
-28.704035,8.621551,51.954498
-15.824107,-4.127217,62.659683
-12.027431,-4.936362,62.132141
-10.846671,-2.425286,63.486603
-10.793026,-2.314518,63.248951
-12.366035,-3.888815,63.371998
-10.699506,-2.500581,62.687561
-10.472400,-2.176727,61.495052
-11.303462,-4.893292,61.449085
-12.254017,-3.552719,62.733932
-12.273857,-3.534741,62.675869
-12.262066,-3.543891,62.708363
-12.411744,-3.283767,65.973099
-12.207720,-3.465853,66.326256
-12.164502,-3.518652,66.402451
-11.691060,-2.945979,65.879974
-11.518897,-2.972167,65.675316
-12.673067,-3.280788,65.975067
-12.447914,-3.046839,66.174683
-15.100019,-0.214452,64.602081
-12.646568,-2.403670,65.638916
-12.722947,-2.518756,65.576118
-11.306301,-3.076021,63.172543
-11.092198,-5.376833,58.077488
-12.162884,-3.786677,66.485237
-12.244413,-3.915985,66.419022
-12.231573,-4.363046,65.526695
-12.145438,-4.224145,65.437080
-12.162927,-4.344561,65.246063
-11.595661,-3.687303,64.011703
-10.943796,-2.625497,63.571560
-10.781378,-2.285877,62.770561
-11.777636,-4.142519,63.258419
-27.035347,6.529212,54.566925
-13.660676,-3.880211,61.962696
-13.668698,-3.878870,61.947792
-11.810248,-3.659994,65.629837
-13.104987,-3.692469,65.230637
-11.788402,-3.428617,65.836708
-11.576608,-2.958100,65.855797
-12.211273,-3.955811,66.239090
-12.007951,-3.864537,65.675323
-12.242085,-4.363725,65.509537
-10.806056,-3.148712,63.977516
-11.349957,-2.352323,64.076912
-12.309871,-3.133630,66.602959
-11.247121,-2.544079,64.740349
-12.975471,-2.863792,65.648811
-11.799573,-4.174715,62.954269
-11.672935,-4.338762,61.162285
-22.877907,3.667013,57.968449
-13.875636,-3.839328,61.487221
-11.781145,-3.579372,66.080070
-11.563979,-2.882667,65.780136
-11.685840,-4.135840,67.175148
-11.504163,-2.896991,65.582230
-11.935023,-3.365653,65.762199
-12.644878,-2.609920,66.129616
-11.876336,-4.303014,65.072060
-11.164930,-3.184172,65.212051
-14.250419,-3.799747,60.556786
-11.942330,-3.501201,66.477402
-12.170321,-3.972803,66.359665
-12.123109,-3.560965,66.473206
-12.193160,-3.625557,66.406998
-11.908484,-3.493099,66.175369
-11.868130,-3.311883,65.795204
-12.272225,-3.420186,66.931549
-13.268845,-2.962068,65.727165
-12.041443,-4.350951,63.895874
-12.963879,-2.695572,65.681786
-12.890770,-2.771433,65.777451
-11.878955,-2.254424,62.146622
-12.230498,-4.359862,65.521721
-11.480932,-2.770126,65.639076
-16.553833,1.512233,64.009544
-12.542971,-3.408968,66.644608
-12.351478,-3.183790,66.716949
-12.548273,-3.210498,66.549873
-12.556437,-3.200673,66.541451
-13.229486,-4.543123,63.733814
-11.574093,-2.437725,61.246426
-12.262510,-4.377299,65.471085
-12.428420,-3.140517,66.655151
-12.337375,-3.329702,66.839470
-16.022078,-0.223716,62.727989
-14.148290,-1.425042,65.823395
-13.756189,-2.169085,65.383171
-11.152599,-2.449855,63.791382
-12.077760,-3.736980,64.267952
-11.857924,-3.415030,64.622688
-11.713384,-4.501560,65.074219
-12.254269,-4.376493,65.450340
-11.559327,-2.851835,65.747940
-12.135302,-4.225521,65.478470
-11.914839,-3.400908,65.747826
-11.535700,-3.272761,66.114845
-12.016405,-4.302608,65.798882
-11.528096,-3.188357,65.977219
-15.356566,0.238842,64.607201
-11.240789,-2.965419,62.972679
-11.842669,-4.492769,64.452301
-12.062604,-4.619156,64.513565
-13.229080,-4.206757,53.165585
-14.380228,-3.778190,60.275028
-12.685265,-3.060492,65.835175
-11.260706,-2.578573,64.797195
-12.637469,-2.634354,65.704918
-35.263752,19.507099,52.824669
-10.398905,-1.525408,61.502796
-12.387476,-3.288213,66.822556
-12.600731,-2.697419,66.146057
-11.062916,-2.186478,63.250595
-11.411697,-3.425603,64.533669
-13.991143,-3.869908,61.938705
-12.213199,-3.810562,66.412971
-11.794090,-3.388571,65.790199
-11.227651,-3.354348,64.829437
-11.546379,-2.776949,65.664528
-11.921933,-3.470618,66.153687
-12.130674,-4.212991,65.441811
-12.637147,-3.264537,66.218346
-12.013898,-3.559017,65.648125
-12.002767,-3.475202,65.590332
-12.191483,-4.398925,64.539391
-12.007578,-3.468844,65.568176
-12.792991,-3.285570,66.230576
-12.424793,-3.227980,66.752434
-10.743214,-2.338894,60.094902
-13.007974,-4.183104,55.034550
-14.246511,-3.659246,61.245010
-12.172946,-3.813365,66.408218
-12.219440,-3.909881,66.385536
-12.213501,-4.409318,64.221664
-12.799955,-3.199604,66.411278
-12.463610,-3.028133,66.592499
-12.498775,-2.987243,66.560013
-13.387826,-2.561922,65.754181
-11.853013,-3.423635,64.674538
-12.961875,-3.141728,66.032600
-11.041521,-2.913724,62.276836
-11.421715,-3.838329,60.624813
-11.870851,-3.301969,65.783440
-11.459013,-2.707145,65.338982
-12.820771,-2.314693,62.216099
-20.721441,2.666999,59.057808
-11.996792,-3.659459,67.070732
-12.136132,-3.626829,66.496704
-12.315960,-4.426618,65.245834
-11.685369,-2.808353,65.734596
-12.636099,-3.134196,66.534050
-12.832422,-2.930264,66.274147
-13.435981,-4.202331,65.375664
-15.315718,-4.228162,63.325466
-11.431912,-4.153112,64.288567
-13.484361,-1.775821,61.414085
-11.565372,-2.909356,65.813408
-12.572712,-3.306923,66.596725
-13.708164,-4.383586,61.546017
-12.530245,-4.057030,59.713696
-11.922333,-3.855296,65.472122
-11.954897,-3.247840,65.571259
-12.334933,-3.282963,66.909775
-12.016693,-3.206151,65.255493
-12.916316,-3.208651,66.065598
-12.489029,-3.174781,66.742561
-13.033654,-2.814536,65.983200
-13.290145,-2.643895,65.826065
-12.745472,-3.010898,66.351006
-12.586518,-2.939161,66.516426
-12.889123,-2.731397,65.296471
-13.466323,-4.628482,63.193233
-35.903442,17.721954,53.576141
-13.478266,-4.326814,62.310112
-12.649723,-4.170470,59.137009
-12.050555,-3.699360,65.678398
-12.263837,-4.430060,64.728821
-12.016969,-3.186080,65.213058
-13.533117,-2.769125,65.477448
-12.208046,-4.534024,62.048130
-12.973467,-2.736383,65.835960
-13.044414,-2.405870,66.264030
-12.826572,-2.502214,66.238441
-11.793692,-2.984942,62.781544
-19.137928,-3.248757,61.756474
-11.789338,-3.354296,65.740356
-12.144525,-4.213046,65.335678
-12.496136,-3.164540,66.737015
-39.510040,18.001629,50.445034
-12.917287,-2.158989,61.799408
-12.951005,-3.061573,55.507641
-12.404565,-3.532227,60.485126
-11.974910,-3.547543,66.450462
-12.157102,-3.592429,66.444740
-12.012743,-3.861698,65.571213
-12.010220,-3.863217,65.602516
-13.095655,-2.433604,66.223068
-29.631029,15.244919,57.715611
-11.944596,-3.493263,66.474243
-12.146975,-4.218830,65.312553
-19.644156,3.291048,61.575123
-15.829152,0.039697,64.730644
-12.160913,-3.866629,66.461708
-13.020164,-3.098645,66.377197
-12.710863,-2.497509,66.083015
-12.791880,-3.081447,65.889435
-14.498937,-0.490771,65.563591
-12.407118,-3.301995,66.887733
-12.635670,-3.307882,66.706596
-20.924397,3.773913,61.672180
-11.531005,-4.048539,64.772911
-39.055431,20.676296,51.956181
-11.727476,-3.907562,66.493164
-12.151539,-3.802409,66.773529
-12.197953,-4.026207,66.342468
-12.202746,-4.019761,66.330772
-12.233269,-3.927784,66.428635
-12.149163,-3.899190,65.621666
-11.892600,-3.915399,67.086021
-15.121340,-3.464893,64.378632
-12.581727,-2.887724,65.991905
-12.566864,-3.027330,66.669960
-13.311837,-2.924729,65.691643
-13.026618,-2.397145,65.843445
-12.521574,-3.113737,66.774834
-12.566841,-3.171457,66.794006
-13.008266,-2.873878,66.048622
-13.080219,-2.865220,66.329224
-12.819460,-2.975884,66.556389
-13.793381,-4.193624,64.960754
-12.217024,-3.869573,66.436859
-12.126942,-3.911591,65.692337
-12.757939,-2.588054,66.296638
-12.641673,-3.027829,66.686180
-12.717857,-2.984601,66.623024
-14.365835,-2.412734,66.056747
-13.047669,-3.110922,66.519447
-16.825867,-1.050453,64.409935
-12.954949,-2.353472,60.413055
-29.902800,5.200972,59.126347
-12.175360,-4.234902,65.095772
-12.023873,-3.850790,65.448860
-12.017980,-3.852158,65.475113
-12.420801,-3.570592,67.002502
-11.981141,-3.480231,65.556328
-25.442766,8.800838,63.217003
-13.301837,-2.274276,65.286430
-14.401365,-1.730967,64.611328
-29.002157,5.938756,58.424290
-11.916698,-3.978313,66.796822
-12.192559,-3.760413,66.434761
-12.003487,-3.565323,65.624374
-11.938867,-3.273053,65.634987
-11.948524,-3.218255,65.538528
-12.587469,-3.102988,66.763878
-12.783744,-2.841115,66.504654
-13.341404,-2.570199,65.205963
-27.943619,5.726161,57.263660
-14.302458,-3.414520,65.298882
-14.830551,-1.492107,64.557205
-11.764834,-4.023403,67.088326
-11.916084,-3.349689,65.606018
-11.915320,-3.385479,65.676704
-28.224894,5.108789,61.503052
-12.614312,-2.999568,66.714798
-12.651888,-3.029296,66.726181
-13.147375,-2.441238,66.112877
-13.179688,-2.165168,65.925476
-13.833612,-4.152293,65.261353
-32.201904,8.097268,60.292606
-11.958607,-3.555570,66.463570
-11.769923,-3.277133,65.589417
-12.015244,-3.855039,65.445679
-12.531720,-3.000190,66.736176
-12.657520,-2.914848,66.606918
-13.183076,-2.393392,66.081512
-12.940789,-2.501542,66.157463
-12.679318,-3.051213,66.726494
-12.764127,-2.942720,66.608864
-13.151733,-2.392081,66.255768
-17.875294,3.000503,63.523754
-13.105670,-2.756547,66.001015
-12.902305,-2.855045,66.206848
-12.934978,-3.182440,66.500618
-49.090687,19.665567,51.112007
-13.045389,-3.042068,66.452637
-13.526999,-4.201040,65.273766
-14.005378,-4.427979,60.713436
-12.122933,-3.912500,65.702927
-12.188902,-4.234860,65.056496
-11.866479,-3.292285,65.819305
-11.830650,-4.041598,66.982323
-12.203239,-3.936458,66.429245
-12.142856,-3.829438,66.447151
-12.212878,-3.882142,66.426056
-12.185632,-4.259511,64.937035
-12.107828,-3.811060,65.572632
-12.224963,-4.017479,65.428398
-12.114313,-3.825501,65.528282
-12.764591,-3.210109,65.887962
-12.746222,-3.452140,66.816811
-13.046603,-2.382524,66.067574
-13.470922,-3.037150,66.227768
-14.486250,-1.743376,64.803780
-15.633141,-0.714541,63.642242
-12.204052,-3.937265,66.426926
-13.761153,-1.713180,63.624485
-16.081699,0.691228,64.687477
-13.243997,-2.071654,64.460228
-24.469278,0.416766,61.499954
-11.833280,-3.220040,65.695358
-12.015265,-3.522769,65.491890
-17.120996,0.882631,58.978088
-12.161500,-3.864275,66.460152
-12.141122,-3.830245,66.450432
-11.840215,-3.202219,65.666885
-12.737139,-2.471621,66.088326
-13.489300,-2.798892,65.510513
-13.114350,-2.416692,66.208961
-15.650212,-3.606205,63.912674
-13.032445,-2.661331,65.785667
-19.246742,1.516819,63.123158
-15.122025,-3.840187,64.257561
-15.193495,-3.848657,64.219902
-15.435507,-3.530239,64.144936
-15.558270,-1.506493,64.568504
-16.721153,-3.142252,63.033020
-12.260403,-3.726365,66.662720
-12.191053,-3.905145,65.383591
-12.896602,-3.355765,66.735352
-13.172167,-2.689346,65.938278
-13.574375,-2.072049,66.197365
-14.210180,-2.231096,65.826042
-14.345894,-2.129893,65.755821
-18.521139,1.948048,63.719124
-11.549234,-3.516039,64.691803
-14.293213,-4.072721,65.034027
-14.416209,-4.061162,64.938904
-14.003304,-1.446414,63.176281
-17.982159,0.422639,61.890430
-12.214693,-3.863628,66.435326
-12.660800,-2.604434,66.174515
-13.177265,-2.356830,66.240753
-14.064701,-4.137623,64.658432
-12.011089,-3.530743,65.522362
-13.311309,-2.145344,65.571487
-12.632220,-2.978139,66.705315
-12.651034,-3.051543,66.784348
-13.257594,-2.855023,66.274086
-12.963172,-2.830854,66.463364
-13.669096,-2.533861,60.013229
-11.930026,-3.485366,66.476570
-11.959486,-3.550618,66.459267
-12.040443,-3.830156,65.174759
-15.509375,-0.866101,63.891472
-12.201051,-3.817106,66.433212
-13.331629,-2.606595,65.801338
-13.485620,-2.688847,66.164215
-13.513536,-1.708152,63.962273
-12.861587,-3.484944,64.119904
-12.374901,-3.591409,64.286186
-12.849957,-3.491735,64.150467
-23.359446,6.461314,60.686897
-15.424965,-3.637775,64.128418
-15.030958,-1.186596,64.194298
-12.177773,-3.812742,66.450645
-15.662910,-3.573419,63.961002
-13.013814,-2.468843,66.348251
-13.256031,-2.326200,66.354828
-12.838946,-2.596999,65.767563
-12.648115,-3.001992,65.531441
-12.201249,-3.946685,66.427330
-11.948387,-3.531522,66.428452
-12.230442,-3.933033,66.434654
-12.029847,-3.372525,64.948074
-12.037844,-3.354518,64.888741
-11.989482,-2.834574,64.732483
-14.383427,-1.700318,65.777283
-15.427161,-3.808553,63.997353
-15.850653,-3.380229,61.627178
-12.206820,-3.947269,66.416687
-12.292483,-4.013062,66.387482
-11.987768,-3.326102,65.022491
-12.213234,-3.599267,66.361282
-12.748986,-2.483627,66.085892
-13.219848,-2.270671,66.394073
-13.516543,-2.543340,66.130768
-15.568686,-3.697595,63.936680
-12.108418,-3.513126,66.489349
-11.911019,-3.442108,66.439499
-13.231085,-2.640308,65.872337
-12.724541,-2.684816,65.790665
-11.913425,-3.443827,66.442337
-13.151491,-2.436674,66.111328
-13.530067,-2.088719,66.103310
-13.454366,-2.168902,66.133987
-14.276774,-2.181754,65.792831
-14.526531,-1.534551,65.596344
-13.694660,-1.362268,63.304474
-15.701560,-3.119229,61.161808
-12.153175,-3.825796,66.422478
-12.231247,-3.930503,66.436172
-13.082302,-2.445571,66.229546
-13.695822,-2.096596,65.984665
-14.109248,-1.791985,65.951065
-12.973114,-2.448895,64.964729
-14.325647,-1.781505,65.814255
-15.268036,-3.900000,64.514000
-12.044386,-3.246842,64.460114
-13.525272,-2.124957,66.220200
-17.190550,-3.583811,62.445259
-14.772540,-1.006924,63.566174
-12.145488,-3.827654,66.436981
-12.593596,-3.170943,65.576149
-12.776619,-2.688222,66.518715
-13.086428,-3.088025,65.926208
-15.148224,-1.409684,64.779610
-13.191422,-1.951116,65.213470
-13.257467,-2.363961,65.335495
-15.438575,-1.845083,65.117195
-14.794203,-4.064026,64.410530
-14.791820,-2.210957,65.405731
-14.319363,-1.921322,65.227875
-16.705912,-1.152633,64.541138
-12.150990,-3.823727,66.418053
-12.294916,-4.019474,66.383537
-13.330929,-2.838629,66.583611
-13.723750,-2.070788,65.997887
-13.008952,-2.636249,65.003242
-14.755748,-2.048697,65.731422
-16.316471,-2.867250,60.104248
-11.949028,-3.492895,66.367645
-12.574746,-3.378252,66.169556
-12.964420,-2.588692,65.949478
-13.274985,-2.204993,65.791229
-12.977280,-2.461483,66.490120
-13.575650,-2.915013,66.394180
-13.249425,-2.309640,66.296921
-12.935020,-2.952353,66.823502
-15.411818,-3.471936,64.262840
-11.950319,-3.537714,66.446815
-12.216388,-3.883064,66.422432
-12.027073,-3.336203,64.795578
-12.901181,-2.489413,66.522186
-13.121672,-2.473212,66.123123
-13.015396,-2.301538,66.414032
-13.294287,-2.321566,66.436928
-13.751107,-2.523404,65.862923
-14.363204,-2.264117,66.252945
-16.758528,-3.395300,64.331062
-11.947365,-3.506991,66.385124
-12.826322,-2.414681,66.008774
-14.636535,-2.713911,66.344574
-13.907728,-2.021629,66.446014
-15.078417,-4.066806,64.357697
-17.453140,-2.689739,58.081295
-16.746201,-3.135763,63.034828
-13.325596,-2.614459,65.842545
-14.076831,-2.643098,66.340187
-17.342972,-0.980969,65.148270
-14.868401,-4.063054,64.539764
-14.412539,-1.717444,65.876457
-14.673819,-2.465240,66.154114
-14.906359,-1.644510,63.556843
-15.395773,-0.912861,63.853916
-13.494244,-2.283865,66.131416
-12.753609,-2.689177,65.227531
-13.568650,-2.734266,66.222740
-15.682255,-1.700539,65.833389
-16.646736,-2.790178,59.536957
-17.744675,-2.524137,57.717682
-13.141423,-2.348429,66.366302
-15.090933,-1.596221,65.989098
-14.710529,-2.284725,65.513786
-13.907444,-0.733937,62.084583
-16.395073,0.612254,56.791225
-12.793564,-3.180696,65.854485
-12.789206,-2.343105,65.970955
-12.807881,-2.302393,65.943184
-15.480666,-3.883916,64.271385
-15.552317,-0.884061,63.927147
-13.152906,-2.721597,65.913452
-13.081795,-2.451555,66.466866
-14.752299,-1.392675,65.717155
-15.215047,-1.131974,64.164658
-13.053391,-2.356543,66.448181
-13.470377,-2.782996,65.829643
-14.652163,-1.681754,63.157978
-18.881695,-0.695972,64.938713
-12.245531,-3.971031,66.261887
-12.035587,-3.677025,66.142128
-12.232179,-3.894247,66.347244
-12.186508,-3.814235,66.396576
-12.184293,-3.815162,66.400940
-12.354115,-4.059665,66.222961
-12.358027,-3.544732,66.561630
-12.362125,-3.532984,66.548828
-12.851026,-3.206221,65.160217
-12.755661,-2.531598,66.092422
-13.707738,-2.530209,66.405960
-13.004122,-2.686466,65.787437
-13.572887,-2.638865,66.453751
-13.583059,-2.513554,66.151527
-13.874043,-0.801255,62.192108
-15.471450,-3.731322,65.035637
-15.927802,-3.193752,62.789898
-12.240497,-3.969694,66.278915
-12.162039,-3.822335,66.316628
-12.159023,-3.824368,66.327484
-12.240030,-3.893408,66.323830
-12.234734,-3.894851,66.341377
-12.355412,-4.061460,66.220169
-12.303891,-3.965627,66.273529
-12.983788,-2.392692,66.348396
-13.232381,-3.020606,65.851631
-13.242030,-2.698539,65.902954
-13.223744,-2.364472,66.367905
-13.816818,-2.039452,66.122513
-14.331593,-1.752688,65.807022
-14.949365,-1.856007,65.559418
-19.311764,2.702944,49.952377
-17.253439,-2.886385,61.455372
-16.083237,-1.000957,63.331238
-16.981873,-2.923795,63.100628
-12.241800,-3.971475,66.277176
-12.188479,-3.765169,66.422104
-12.676414,-2.990341,65.926727
-12.931964,-2.848366,66.000710
-13.168515,-2.310075,66.359070
-13.289171,-2.291645,65.255440
-16.315680,-3.521435,63.330086
-16.262959,-3.650920,64.460785
-12.527758,-3.180434,66.163300
-12.679706,-2.813864,65.113403
-13.362932,-2.273266,66.647377
-16.492281,0.079338,65.549294
-15.110108,-3.889357,64.497482
-16.338295,-1.114431,64.232079
-15.650450,-3.562273,65.330650
-14.834407,-2.682760,66.017189
-12.897508,-2.351135,66.158142
-13.019499,-2.366205,66.433807
-13.043658,-2.700181,65.791565
-18.310368,0.476862,63.826340
-16.298239,-3.428063,64.607590
-13.292041,-2.621072,65.868378
-13.249396,-2.689051,65.888756
-12.852643,-2.897947,65.930786
-13.303185,-2.598539,65.811714
-13.147415,-2.021663,65.290810
-12.919982,-2.470192,65.645760
-13.662462,-2.121106,65.995338
-13.845006,-2.083287,64.692726
-13.919244,-1.952654,66.106956
-16.734283,-2.925598,64.961906
-15.612327,-3.716010,64.958992
-17.561638,-0.862207,65.244568
-16.252726,-3.119464,63.655415
-18.624943,-3.300192,64.724777
-15.419456,-1.866779,65.168968
-17.607084,-2.929173,61.546288
-16.374014,-3.386213,65.436897
-17.355282,-0.279728,65.916664
-18.657555,-2.710967,65.705986
-17.696341,-2.846822,60.907383
-13.001975,-2.689370,65.787926
-12.978346,-2.281958,64.160469
-13.910158,-2.018430,66.451256
-15.849918,-3.612226,65.635269
-15.767505,-3.892824,64.225136
-16.048632,-3.708500,64.906769
-16.465227,-3.131209,63.454086
-13.573323,-2.381207,65.797348
-15.945703,-0.791238,64.391716
-14.898870,-0.991169,66.426521
-13.573195,-2.640152,66.454124
-14.337995,-2.506669,66.250885
-16.028605,-3.887825,63.956470
-14.999982,-0.357667,62.324104
-16.897787,-3.366908,64.822853
-15.989079,-3.331630,65.236450
-12.196695,-3.746853,66.278290
-12.276299,-3.878893,66.187935
-12.233664,-3.490145,66.135429
-12.593710,-3.364597,66.154045
-12.636168,-2.883099,65.235023
-13.029557,-2.657770,65.781685
-13.137424,-2.455494,66.113731
-13.099662,-2.229346,66.348480
-15.605626,-3.689434,64.775978
-15.026679,-1.693587,64.140785
-12.667440,-3.104290,65.772446
-14.488062,-2.844659,66.210838
-15.762557,-4.014096,63.508629
-16.153933,-3.527091,63.520130
-17.089504,-2.925451,65.013046
-12.935205,-2.462300,66.386948
-13.348037,-2.430894,65.267487
-14.865032,-1.517135,66.101761
-14.506538,-0.175492,62.818611
-16.285404,-3.320799,63.530670
-16.390137,-3.260488,63.472557
-21.565418,-1.877465,52.731205
-13.513206,-2.705746,65.967270
-12.391597,-3.523389,66.542717
-15.564709,-0.449879,62.836342
-18.804680,-0.902981,65.462997
-17.693335,0.061426,64.144257
-13.256857,-2.219854,66.367424
-14.561295,-1.006764,63.169689
-15.879479,-1.841651,65.858734
-17.484158,-2.912675,61.665432
-15.477078,-0.994248,61.990738
-14.182978,-2.520350,66.120934
-15.852677,-3.763310,63.614708
-14.878018,-1.815688,65.518585
-17.616499,-2.800848,64.792381
-15.114946,-1.148949,64.108604
-16.476809,-3.874822,63.500526
-15.432329,-1.218376,62.909374
-15.672092,-3.823938,63.750454
-17.645046,-2.760816,63.877724
-13.309574,-2.230742,66.259254
-16.205061,-0.544674,64.436874
-18.735912,-3.521220,64.121346
-17.821154,-0.781754,65.216034
-13.377465,-2.454733,65.744202
-14.428046,-2.074483,66.233940
-13.388469,-2.842315,65.894386
-12.924854,-2.916003,66.066299
-14.472215,-1.628618,65.732613
-15.293030,-1.302681,65.476219
-13.722975,-2.619879,66.329788
-13.450700,-2.800742,65.847351
-13.432138,-2.014091,66.171867
-13.971938,-2.755352,66.386101
-13.405005,-2.829427,65.879547
-15.594588,-1.207409,67.238045
-15.977384,-3.607511,65.490707
-15.181239,-1.624799,64.028549
-13.141394,-2.773108,64.964859
-16.219524,-1.411300,64.815079
-13.411303,-2.876196,65.971466
-13.421026,-2.869329,65.962143
-15.609076,-2.054208,67.362938
-13.763906,-1.880110,64.597313
-13.683525,-3.073008,67.079514
-14.427319,-2.684409,66.889961
-14.771008,-2.495563,66.849907
-14.633280,-2.573563,66.904778
-14.634278,-2.540725,66.938225
-14.362155,-2.681978,66.948334
-14.780680,-1.957702,66.944458
-17.035824,-0.677578,67.180626
-14.993289,-2.112651,66.813271
-14.794264,-1.814140,66.824394
-14.872489,-1.826710,66.798668
-16.254982,-3.425567,65.512428
-15.759545,-3.676576,65.385872
-16.147461,-3.273128,65.460701
-18.625938,-3.078196,61.492455
-17.027817,-3.153037,64.726654
-17.172888,-3.133116,64.651909
-17.312778,-2.862530,64.904900
-17.333469,-2.906826,64.513931
-16.374207,-0.786699,63.044411
-16.906055,-1.044466,64.493088
-13.595783,-2.203842,66.043976
-15.199315,-1.373826,65.052963
-14.315451,-2.560405,66.901527
-14.699774,-2.501714,66.856598
-14.515236,-2.385974,66.976944
-14.905142,-2.172725,66.821648
-13.404110,-2.830633,65.880104
-24.614676,2.022471,64.193825
-12.886252,-2.758098,65.217606
-13.267457,-2.201362,66.168221
-13.709683,-2.628871,66.334602
-14.568065,-2.355165,66.976746
-14.518334,-2.376497,66.986931
-14.331471,-2.430226,67.083633
-15.938659,-3.761777,65.489571
-16.977596,-3.671104,64.259804
-16.679394,-3.348117,65.315720
-18.167301,-2.802830,62.062897
-18.101751,-2.732584,65.022102
-28.255966,-1.436563,50.670654
-13.582701,-1.943541,65.450401
-13.012859,-2.594509,65.651810
-16.377333,-1.243381,62.767166
-16.989468,-3.412978,65.588799
-13.143441,-2.729334,65.774742
-13.397145,-2.919366,67.110771
-14.475271,-2.185402,66.928040
-14.316191,-2.701415,66.927567
-14.732193,-2.240734,66.866074
-14.886909,-1.814751,66.796043
-15.771373,-3.636091,65.572968
-15.817657,-3.285240,64.754936
-14.981358,-2.092339,65.343826
-15.173185,-1.592922,65.364929
-15.470365,-1.336088,63.610771
-16.349606,-3.705401,64.825340
-17.651081,-3.011352,64.425575
-17.325020,-2.752574,64.683632
-17.310333,-0.211093,61.594032
-17.998743,-2.785766,64.203728
-14.242151,-2.760354,67.104805
-13.671912,-3.060042,67.112946
-13.843792,-2.792270,67.172081
-14.131539,-2.630329,67.039108
-13.982907,-2.448152,67.090279
-18.218939,0.398403,60.605747
-12.618922,-3.634521,66.735718
-12.611826,-3.519861,66.710800
-12.989467,-2.487751,64.713058
-13.137135,-2.569373,65.726608
-13.597459,-1.742485,66.012497
-13.858403,-1.754493,66.120705
-15.714737,-3.636331,65.733810
-18.893545,-3.587121,62.754223
-17.181330,0.881563,61.561287
-13.151157,-2.542808,65.699303
-13.191620,-2.476517,65.631813
-13.365483,-2.580794,65.961372
-13.430937,-2.011073,66.171883
-13.433012,-2.023357,66.170013
-13.483814,-1.977123,66.219910
-14.000488,-2.747492,66.381050
-13.631798,-1.989482,66.116356
-13.482961,-2.870663,67.158089
-13.229164,-2.725487,65.627281
-13.230105,-2.721719,65.629578
-13.155803,-2.510171,65.985229
-13.611966,-2.704499,66.372879
-12.865761,-2.813688,65.892311
-14.521636,-2.591031,66.941238
-15.650896,-3.632439,65.761978
-15.958261,-3.608272,65.583130
-16.362803,-3.406605,64.443481
-12.920792,-2.607675,64.918510
-13.345615,-2.599269,65.472313
-13.656386,-2.669303,66.360397
-14.904190,-1.838875,66.897888
-15.179729,-2.274783,66.629364
-14.842969,-1.356747,65.651093
-16.026949,-1.430964,66.518463
-17.287855,-3.330687,64.645164
-18.193426,-3.647356,63.547363
-20.522783,-2.121512,60.280319
-13.135324,-2.825424,65.759613
-13.623426,-1.754374,64.750237
-13.889174,-2.779328,66.438416
-13.529908,-2.841312,67.159706
-13.648978,-1.968361,66.150703
-13.881102,-2.761239,67.175415
-15.623515,-2.445418,63.965233
-16.384602,-3.749897,65.297646
-17.085995,-3.126109,64.681641
-16.565586,-0.757637,66.281044
-13.153126,-2.458487,65.643478
