x, y, z
-20.180956,-13.328949,56.813427
-20.209713,-13.036407,56.426357
-19.680407,-8.284521,53.783936
-23.506182,-8.209179,56.551502
-21.396145,-8.516038,55.635120
-21.455193,-12.415408,56.471703
-23.371309,-8.165853,56.617416
-23.412468,-8.256656,56.543266
-22.957985,-7.898132,56.779045
-21.846693,-7.951644,56.392796
-20.783682,-10.955448,56.721424
-20.628820,-8.334286,54.833733
-19.205231,-11.114709,57.139252
-20.112741,-13.192551,56.270298
-19.926573,-9.664965,54.224850
-23.486160,-8.701546,56.167873
-23.485361,-8.804738,56.157742
-23.586731,-8.864995,55.952213
-23.292261,-8.608609,56.303028
-21.941658,-8.754571,57.633701
-21.791470,-8.026628,56.310467
-22.067558,-9.581072,54.826912
-22.026396,-9.690534,54.867165
-20.996983,-12.815075,58.222450
-20.645761,-11.300687,57.781815
-20.361580,-9.873822,57.402756
-20.409512,-12.287733,58.608440
-20.660873,-10.614009,56.989712
-20.639364,-10.717308,56.907486
-20.688164,-11.001480,56.849411
-20.305603,-11.392298,57.750076
-20.121428,-10.675496,57.272442
-20.859314,-13.331364,57.177090
-20.335564,-12.588942,57.562611
-19.841057,-12.597347,57.633434
-18.797302,-10.888081,58.426109
-20.271982,-12.527237,55.714325
-19.908144,-13.750895,56.767620
-23.395208,-8.086887,56.642876
-23.464039,-8.243053,56.485435
-23.456871,-8.278378,56.451096
-23.250784,-7.991053,56.677418
-23.452854,-8.462502,56.301147
-23.394743,-8.606359,56.311928
-23.319155,-8.565898,56.313747
-23.461773,-8.804986,56.114281
-23.182537,-8.410208,56.438274
-23.332409,-8.769050,56.103790
-22.864183,-8.929336,57.208748
-22.293730,-8.652185,57.837280
-21.386610,-8.066614,56.171211
-21.626659,-12.878658,58.583309
-22.258972,-9.719534,54.892559
-21.142221,-8.096941,56.187164
-21.150688,-12.688339,58.612038
-21.677570,-9.300171,55.218906
-21.660315,-9.303616,55.203091
-21.528902,-8.928573,55.243301
-20.438484,-10.315456,58.494400
-20.852474,-11.327532,57.960705
-20.742340,-10.668130,57.129047
-21.217802,-13.392082,57.489815
-20.717201,-11.003729,56.843525
-20.643856,-9.489723,54.807873
-20.362520,-13.438921,57.390575
-19.612980,-12.946689,57.533291
-19.744120,-13.000956,57.265957
-20.092127,-12.826189,55.832027
-19.812717,-12.925581,55.706509
-23.375336,-8.194166,56.543385
-23.379395,-8.241117,56.492329
-23.143927,-7.804516,56.579830
-23.158333,-8.711356,56.189941
-22.191494,-8.724607,57.788059
-20.765148,-11.387817,57.963535
-20.744749,-10.669428,57.133949
-20.699879,-10.700143,56.923603
-20.837313,-10.960363,56.727264
-20.683449,-10.556338,56.635799
-19.930206,-10.085930,57.271435
-23.336863,-8.683683,56.256462
-23.286070,-8.328644,56.237186
-21.753296,-7.949684,56.188160
-21.181580,-12.892797,58.564159
-21.155725,-13.136966,58.406422
-20.775990,-12.290668,58.441753
-21.058077,-13.270745,58.419056
-20.729843,-10.688064,56.930519
-20.675339,-10.722691,57.073242
-20.953899,-11.171850,56.700077
-20.369534,-11.009230,57.164219
-20.632179,-8.350639,54.844021
-19.841009,-10.105652,57.562527
-19.901510,-13.316581,57.100159
-20.268175,-10.204788,54.089355
-18.441078,-11.035922,58.483212
-19.075047,-12.240490,57.456711
-23.491863,-8.194000,56.520344
-23.469130,-8.236205,56.474979
-23.464571,-8.231960,56.460991
-23.458828,-8.229539,56.453735
-23.618950,-8.693226,56.089344
-23.565710,-8.897674,56.070538
-23.521553,-8.764464,56.063942
-23.537716,-8.830660,56.007309
-23.019421,-8.196328,56.547894
-23.297493,-8.679796,56.220169
-23.099777,-8.602319,56.295918
-23.156443,-8.713149,56.198269
-23.041409,-8.531362,56.338966
-22.236357,-8.972071,58.185692
-22.181091,-9.091830,58.355591
-22.067276,-8.937505,58.081654
-21.925758,-8.759853,57.631165
-21.332430,-10.670361,59.019146
-22.506161,-9.652451,54.950409
-20.484932,-11.085842,59.777023
-20.727886,-11.128198,59.025181
-21.537497,-8.258389,55.322231
-21.514650,-12.976456,58.265259
-21.339622,-8.517188,55.607536
-21.952303,-9.521885,54.701134
-20.904892,-10.413368,57.065430
-20.786791,-10.666206,57.141155
-20.780628,-10.665796,57.145546
-20.742163,-10.694191,57.132030
-20.751442,-11.026646,56.841583
-20.426748,-11.423233,57.757954
-20.648935,-11.084755,56.808689
-21.168980,-12.409580,56.341003
-20.968832,-13.386654,57.259426
-20.327967,-8.324047,54.596928
-20.223881,-8.200432,54.101612
-20.722183,-10.272354,54.253712
-19.974667,-12.892725,57.556572
-19.194435,-10.966109,57.845264
-20.053743,-8.106765,54.027218
-19.018337,-12.460274,57.376022
-18.185888,-10.775378,58.078625
-23.233671,-7.965085,56.648674
-24.265358,-8.631400,57.855385
-22.155926,-8.565151,57.549576
-22.042570,-8.825202,57.917068
-22.233212,-8.017405,56.913757
-21.887466,-7.971405,56.349419
-21.335548,-12.809431,58.511524
-23.308228,-8.059079,56.675255
-23.378139,-8.190629,56.589207
-23.344639,-8.166040,56.587456
-23.172956,-7.786662,56.593964
-21.416203,-12.678021,58.142445
-21.048227,-11.266593,58.035709
-21.163628,-8.842538,55.468529
-20.656631,-12.055681,58.569859
-20.830956,-10.432117,57.049515
-20.599638,-12.103702,58.582085
-20.710777,-10.480835,57.004482
-20.697897,-10.672937,57.118378
-20.669043,-10.683333,57.118996
-20.639063,-10.734899,56.892143
-19.772923,-8.538998,54.144112
-20.740921,-12.451038,58.467484
-20.812342,-10.460903,57.041374
-20.813871,-12.698896,58.073704
-20.855841,-10.976447,56.727383
-21.276033,-12.481169,56.385921
-19.567173,-10.212015,57.576401
-20.279470,-13.366899,57.310596
-23.372000,-8.177154,56.575043
-23.214396,-8.200068,56.513676
-23.203207,-8.215462,56.495296
-23.464956,-8.633836,56.112629
-23.252018,-8.438174,56.402321
-22.245916,-8.818160,58.009640
-21.582554,-9.149263,58.001415
-20.522079,-10.939411,59.684082
-20.226364,-11.107153,59.805981
-21.925964,-9.540191,54.672787
-20.986248,-8.223128,55.889256
-20.998865,-8.132052,55.790653
-20.859455,-11.214790,58.009003
-20.839436,-12.327925,58.452389
-20.900591,-10.427861,57.063725
-20.829596,-10.668077,57.174175
-20.783493,-10.724615,57.072803
-20.530636,-12.394346,58.325840
-20.999470,-13.912328,57.946106
-20.338032,-11.504286,57.762867
-20.503216,-10.612513,56.761745
-20.278069,-12.867620,56.313606
-19.956043,-13.662534,56.806873
-19.105055,-8.583233,54.901783
-18.850042,-12.354011,57.435760
-23.289307,-8.049666,56.624172
-23.417202,-8.476674,56.279560
-23.248297,-8.421312,56.404385
-22.929308,-7.869467,56.754051
-23.224731,-8.444326,56.422852
-23.160704,-8.275208,56.249985
-23.138533,-8.402794,56.367313
-23.052496,-8.569808,56.291870
-22.298529,-8.451509,57.576363
-22.010916,-9.062496,58.184776
-22.154779,-8.524884,57.485489
-21.827591,-7.955996,56.379238
-21.729548,-7.974365,56.332729
-21.096180,-8.163336,56.065933
-21.743717,-9.336061,55.125877
-20.405071,-10.307230,58.464806
-20.979483,-10.657586,57.254387
-21.058506,-12.751997,58.227676
-20.626562,-9.471816,56.833801
-21.009274,-10.853027,56.822609
-20.803352,-10.671604,57.158283
-20.266159,-11.145016,58.159348
-20.826841,-11.000452,56.732101
-21.423744,-9.902821,54.613884
-20.898222,-12.550226,56.205795
-20.188820,-12.633575,57.385857
-18.903580,-10.851432,57.977390
-20.312939,-11.132835,53.633308
-23.303570,-8.597535,56.290592
-23.196815,-8.441821,56.389290
-21.919235,-8.757217,57.622063
-21.657413,-8.999490,57.784504
-21.472748,-8.084688,56.216663
-22.076946,-9.726987,54.958008
-22.065447,-9.729514,54.941849
-21.047060,-10.533777,57.204159
-21.042194,-12.785038,58.228973
-20.798676,-11.007759,56.882397
-20.059761,-9.951720,57.400337
-20.664320,-13.160477,57.393021
-19.865776,-11.448767,57.482193
-19.656500,-12.903393,57.549797
-19.217659,-13.378610,56.830620
-23.478317,-8.799729,56.123726
-22.244841,-8.750395,57.835285
-22.109550,-8.894406,57.932518
-22.923290,-9.030073,55.596508
-21.524866,-8.281109,56.585003
-21.677004,-9.124889,55.130852
-21.660175,-9.107583,55.054626
-20.940758,-10.417587,57.075291
-20.842121,-10.667384,57.168015
-20.815998,-10.603179,57.035950
-20.795185,-10.603585,57.030033
-21.037569,-11.176030,56.773869
-20.688013,-10.670367,57.002895
-19.902441,-13.032768,57.544964
-20.394556,-12.769947,55.973797
-23.290951,-8.352144,56.356121
-23.153828,-7.814153,56.591217
-23.249634,-8.329026,56.546593
-23.099649,-8.170610,56.582569
-23.263508,-8.583440,56.317097
-23.147787,-8.409431,56.397541
-21.779922,-9.292393,58.277267
-21.925615,-7.899781,56.423786
-21.620420,-7.994702,56.286999
-21.141987,-10.807093,59.096878
-20.862137,-9.582521,58.475056
-21.496305,-13.014492,58.252991
-20.939352,-10.546148,57.168217
-21.343391,-10.197896,55.962330
-20.841991,-10.418965,57.036503
-20.869455,-10.848886,56.840763
-20.681427,-10.689917,57.117535
-20.608343,-10.821624,57.140881
-20.983265,-12.483606,56.250042
-23.414062,-8.122384,56.645493
-23.310982,-8.061676,56.659832
-23.379034,-8.759131,56.167435
-22.836653,-8.231242,56.522114
-22.375792,-8.457543,57.582867
-22.950752,-9.019931,55.625416
-22.925724,-9.031492,55.585979
-21.775047,-8.997485,57.839012
-20.627501,-10.976589,59.670307
-20.682844,-11.095640,56.856625
-20.100739,-9.187077,55.095314
-23.277241,-8.300267,56.389957
-23.177359,-8.240852,56.474030
-23.315598,-8.467226,56.289726
-23.446024,-8.817001,56.118877
-23.100935,-8.294787,56.504211
-23.157778,-8.703236,56.220165
-23.195595,-8.794976,56.088917
-22.146101,-9.177814,58.552025
-22.371105,-8.457881,57.582100
-22.185350,-9.007033,58.251259
-22.101585,-9.241979,58.283455
-22.066826,-8.762682,57.834305
-21.877243,-9.420500,58.524403
-21.737015,-9.330228,58.213203
-21.809328,-8.906609,57.675789
-22.055660,-7.921924,56.431725
-22.489645,-9.624386,55.031586
-20.688747,-11.250740,59.088081
-21.406361,-8.368315,55.377129
-21.037951,-8.223656,55.934372
-20.834421,-12.338291,58.457199
-20.877010,-10.642922,57.192192
-21.013758,-12.819077,58.238647
-20.777990,-12.426931,58.466721
-20.661560,-11.467943,57.964687
-21.006016,-10.906875,56.785542
-20.924948,-12.592038,58.032162
-20.854389,-10.694813,56.958321
-20.886059,-12.640133,58.037395
-20.133408,-11.046246,57.893757
-20.275106,-11.361200,57.728889
-21.274561,-9.963347,54.492336
-20.978706,-13.394770,57.267067
-20.689014,-13.604240,57.174026
-20.513231,-13.380971,57.409035
-20.062515,-12.807033,57.306961
-20.034609,-12.837185,57.302078
-20.160233,-8.214016,54.055359
-20.460709,-12.240043,55.807899
-19.754749,-13.599589,55.983593
-23.255989,-8.290812,56.364010
-23.260004,-8.420077,56.411697
-22.172068,-8.630147,57.634689
-21.944208,-8.902348,57.798046
-21.172747,-9.091555,58.232586
-21.414980,-8.656087,55.397755
-20.985176,-11.320564,58.045235
-21.652426,-9.132142,55.100945
-21.368496,-8.649755,55.362736
-21.005474,-10.412569,57.103931
-21.020786,-10.450203,57.080029
-20.992336,-10.459032,57.075829
-20.814949,-11.020881,56.893105
-19.983980,-9.922565,57.436356
-20.498903,-8.907965,55.313469
-20.121862,-12.653196,57.379948
-20.052023,-13.039403,57.495533
-20.441753,-12.676132,56.124233
-19.974627,-8.118010,53.957554
-18.946264,-12.529051,57.364017
-23.538967,-8.749958,56.034866
-23.154089,-8.087248,56.530098
-23.151838,-8.086096,56.527424
-23.165468,-8.380265,56.430115
-23.355827,-8.721270,56.170280
-23.134790,-8.694497,56.189465
-22.095097,-9.212611,58.547279
-22.343771,-8.116200,57.142765
-22.216522,-8.694295,57.747887
-22.317478,-8.109144,57.134365
-21.791708,-9.192293,58.126553
-21.835554,-8.300493,57.243244
-21.794994,-8.660583,57.329735
-21.595053,-8.363309,56.986134
-21.725779,-7.948575,56.324055
-20.832191,-11.310604,59.347549
-20.866440,-10.817794,58.875538
-20.724463,-10.229740,58.436417
-21.503553,-12.911427,58.317753
-20.296114,-11.177118,59.799648
-21.606083,-8.921584,55.324955
-21.765669,-9.327182,55.133724
-20.402672,-11.364918,59.113155
-20.985950,-10.470456,57.075035
-20.805557,-12.732780,58.083649
-21.209866,-9.963503,54.503635
-20.896393,-13.637534,57.276928
-20.756554,-13.364571,57.132702
-20.911917,-9.999535,54.138706
-20.209446,-13.442111,57.303032
-19.830324,-12.930592,57.273510
-19.833664,-8.147623,53.819561
-20.000311,-13.158689,56.144562
-19.128664,-12.177167,57.460781
-19.802622,-13.563911,56.665195
-19.400755,-8.177209,53.658741
-23.156631,-8.437326,56.330513
-22.175461,-8.783688,57.881039
-21.405546,-10.620439,58.992455
-20.583130,-11.001433,59.674797
-21.307793,-8.361401,55.312172
-20.991783,-10.411315,57.108421
-20.905659,-10.633260,57.215313
-20.848711,-10.682150,57.156384
-21.029011,-10.892244,56.818615
-20.715147,-12.482706,58.486931
-21.028280,-10.935742,56.777340
-20.989052,-10.926003,56.797634
-20.978968,-10.969915,56.760143
-23.516182,-8.750389,55.966274
-23.050001,-8.161489,56.613575
-22.234785,-7.763767,56.555134
-21.470570,-8.074414,56.149052
-20.640974,-11.471066,59.455597
-21.270929,-8.522478,55.553383
-21.025648,-10.389100,57.129379
-21.092781,-10.390306,56.780300
-20.782555,-11.267506,58.019424
-20.948641,-10.428844,57.106735
-20.811520,-10.611650,57.209217
-20.003056,-10.131083,57.234020
-20.242884,-8.370838,55.498413
-19.713146,-11.527382,57.472229
-20.588667,-12.751558,56.250023
-18.470354,-10.725347,57.927414
-23.178368,-8.168685,56.450775
-23.215740,-8.497931,56.327332
-23.208344,-8.496745,56.315769
-22.997124,-8.200930,56.579769
-23.202856,-8.496138,56.305092
-23.127209,-8.684644,56.189407
-22.109432,-8.530690,57.477776
-22.191826,-7.828990,56.475544
-22.085552,-7.828848,56.490711
-22.071440,-7.829575,56.485062
-22.071678,-7.907557,56.431286
-21.741608,-8.697208,57.338963
-21.232544,-8.568044,55.633717
-20.858854,-11.362330,58.019817
-21.683294,-9.261024,54.832180
-20.596050,-10.928503,58.134686
-20.894852,-12.172450,58.246914
-21.014631,-10.367908,56.793911
-21.017836,-12.832331,58.246441
-20.581177,-12.702099,58.503849
-21.026581,-10.261813,55.707516
-20.681883,-9.628074,54.655518
-20.105427,-12.975100,57.499882
-20.029634,-12.812168,57.499638
-20.342485,-9.541758,54.601669
-20.278120,-9.555514,54.542427
-19.597126,-12.750131,57.578537
-19.806694,-13.094615,57.248516
-20.038694,-13.675121,56.838135
-18.983505,-9.837760,56.432377
-19.738590,-12.878250,55.667416
-18.839424,-9.101082,54.938797
-23.160158,-8.359290,56.494484
-23.220493,-8.424212,56.341156
-23.111404,-8.297523,56.502125
-23.028755,-8.116760,56.512806
-22.879093,-8.304047,56.453159
-22.138988,-9.206947,58.200077
-22.094162,-8.794730,57.821274
-22.472309,-8.223904,56.267883
-21.594416,-8.049510,56.208179
-20.983273,-8.173601,56.543957
-21.489492,-12.908114,58.391018
-21.100971,-10.414193,57.129143
-20.995491,-10.603566,57.211639
-21.048336,-10.789673,56.911865
-20.836748,-10.705797,57.182579
-20.945015,-12.911919,58.264538
-20.637241,-8.457350,54.719162
-21.087902,-9.949334,54.509598
-20.483330,-8.919871,54.993172
-19.052586,-10.117053,58.154350
-19.915520,-12.608696,57.719845
-19.525463,-12.801798,57.658436
-23.468576,-8.860072,56.034458
-23.348047,-8.720084,56.146439
-23.370453,-9.007871,55.895905
-22.087217,-8.894622,57.928375
-22.746614,-8.690972,56.096279
-22.949844,-9.041564,55.573429
-21.942173,-8.695352,57.522354
-21.770279,-9.085557,57.947479
-22.823883,-9.078280,55.537434
-21.802120,-8.387350,57.072872
-21.692913,-8.758093,57.423805
-21.562374,-8.300769,57.063141
-21.474812,-12.926687,58.400585
-21.216759,-10.317711,57.201298
-21.893307,-9.329747,55.038895
-21.253296,-8.428188,55.689655
-21.133633,-10.359397,57.177185
-20.979891,-8.209645,55.954266
-21.043190,-10.383594,57.150455
-21.092371,-10.763727,56.931320
-21.199081,-11.110027,56.867203
-21.062845,-10.785476,56.946148
-20.599997,-12.121907,58.594193
-20.932848,-10.954096,56.967064
-20.121960,-10.347366,58.312634
-20.631126,-8.859517,55.445343
-20.619068,-8.858883,55.433403
-20.657318,-10.451659,55.472752
-20.457436,-12.769056,56.395596
-20.488430,-12.862770,56.021721
-19.823751,-12.828015,57.400257
-19.653429,-12.848520,55.623215
-23.269693,-8.562507,56.225952
-21.971977,-8.601555,57.406403
-22.153847,-8.966480,56.975994
-21.337862,-12.896343,58.532192
-21.143995,-10.344841,57.187054
-21.104086,-10.359587,57.175446
-21.072372,-10.446131,57.146252
-20.510094,-9.668522,57.909092
-21.629570,-9.214451,54.848595
-21.088444,-10.766149,56.938278
-21.066902,-10.816010,56.946964
-21.026440,-10.909845,56.848492
-20.935429,-10.941648,56.984562
-20.681616,-10.549050,56.849876
-21.159153,-10.810933,54.176498
-19.025997,-13.118240,56.967754
-20.264063,-9.960820,57.323872
-21.522264,-10.190694,54.316631
-21.200117,-10.840288,54.125183
-19.899294,-13.223184,57.073376
-19.839632,-13.016542,55.717739
-23.071857,-7.933514,56.599136
-23.214792,-8.498029,56.327339
-22.038059,-8.567707,57.458157
-22.036631,-7.821852,56.467361
-21.593906,-8.923087,55.315075
-20.978542,-10.412738,57.108173
-20.854141,-10.681757,57.161850
-20.967327,-10.944375,56.792282
-20.374945,-12.796534,58.343758
-22.901905,-7.960827,56.645195
-23.311638,-8.669537,56.141579
-22.880892,-8.019828,56.646053
-22.878445,-8.018728,56.643322
-22.122896,-8.526100,57.475475
-21.926826,-9.022486,58.001919
-21.917500,-9.021239,58.003342
-22.219585,-7.736971,56.540100
-21.652596,-8.984624,57.850807
-22.164459,-8.202152,56.039200
-21.610428,-8.828172,57.311352
-21.137648,-10.592048,57.363274
-21.123421,-10.488520,57.212185
-21.738930,-9.286961,55.110199
-21.625626,-9.144986,55.170025
-21.256889,-8.558048,55.587608
-21.005884,-10.523245,57.357540
-20.676407,-10.876415,58.103115
-21.183830,-10.846669,56.955025
-21.018103,-10.676785,57.094154
-20.556372,-9.111117,56.848022
-20.862009,-13.117537,58.324703
-21.025585,-9.983912,54.432228
-21.044220,-10.019201,54.404236
-20.937737,-12.657964,56.229286
-20.619768,-10.093338,54.260220
-19.589031,-11.191384,56.609779
-20.158211,-13.117413,56.486237
-20.198523,-13.012039,56.207138
-19.688374,-7.853522,53.096451
-19.727268,-12.979099,55.557709
-23.092176,-8.320397,56.393078
-23.169388,-8.441101,56.233597
-22.742599,-8.114809,56.538254
-22.737347,-8.111105,56.532772
-22.135752,-8.523436,57.477219
-21.978933,-9.029529,58.123814
-22.015364,-8.658821,57.571434
-21.705511,-9.338664,58.370510
-22.894012,-9.059572,55.549007
-22.097197,-7.841448,56.431099
-22.073839,-7.743792,56.279217
-22.758720,-9.082863,55.459789
-21.616945,-7.951949,56.267990
-21.174400,-10.432114,57.279617
-21.880274,-9.351165,54.991169
-21.662683,-9.133021,55.198051
-21.056158,-10.397795,56.863888
-21.129030,-10.917907,56.923885
-20.713707,-10.261115,57.366272
-20.659925,-10.274695,57.373318
-19.881598,-10.438263,58.344315
-20.792356,-12.640753,56.159580
-20.563757,-13.688834,57.125298
-20.036510,-13.461346,56.768787
-19.334631,-13.249347,57.131519
-19.167101,-12.595772,56.724983
-19.680769,-13.043600,55.827560
-19.397577,-7.802093,52.776505
-19.451904,-12.938551,55.475685
-23.008356,-8.118308,56.552357
-22.561235,-8.878953,57.363747
-21.774797,-9.238092,58.203552
-22.813416,-7.989809,56.671837
-22.041338,-8.347398,57.188671
-21.926506,-8.042039,56.707832
-21.860331,-8.025085,56.674244
-21.167818,-10.587311,57.366364
-21.116718,-10.436439,57.339447
-21.130276,-10.396713,57.269154
-21.141094,-10.481091,57.276592
-21.119493,-10.397202,57.270813
-21.097080,-10.398327,57.264500
-21.285505,-8.561453,55.707218
-21.199778,-10.779794,57.021904
-21.081440,-10.655464,57.120132
-21.143772,-10.926071,56.935112
-20.362816,-10.331223,57.383747
-19.814299,-13.046703,55.631222
-23.150223,-8.381104,56.363594
-21.869949,-8.758054,57.616314
-21.674440,-9.018822,57.826851
-21.626644,-9.023246,57.847336
-21.812868,-7.944103,56.369099
-21.744541,-7.942869,56.331863
-20.680368,-11.013315,59.184784
-21.211817,-10.558582,57.377468
-20.641916,-9.795200,58.027088
-21.197256,-10.591684,57.148960
-20.384857,-10.475590,58.579498
-20.332577,-10.428244,58.637466
-20.337011,-10.509150,58.579441
-20.954861,-12.975296,58.319798
-20.683847,-11.466373,57.985371
-21.471424,-8.618522,54.389435
-20.712641,-12.907544,58.140598
-20.141790,-10.254740,57.420444
-20.278412,-11.384588,57.717304
-20.422916,-8.920191,55.254005
-20.640779,-13.640755,57.152000
-20.510597,-9.731762,54.503345
-19.799835,-12.944167,57.441093
-19.866243,-13.278267,56.988617
-19.764721,-12.562416,55.290745
-19.642143,-12.619989,55.229069
-19.492447,-12.924417,55.552883
-19.584198,-12.725916,55.188297
-18.994999,-13.364378,56.857601
-19.470884,-7.855845,52.427990
-18.934750,-13.379624,56.855892
-22.835302,-8.257198,56.449734
-21.949570,-8.676096,57.543198
-22.002447,-8.377437,57.067772
-22.746517,-9.088104,55.461136
-21.366373,-8.971927,57.448444
-22.168102,-8.605743,55.208469
-20.802574,-9.784674,58.003582
-21.183128,-10.474637,57.301350
-21.531197,-10.010393,56.107914
-21.190449,-10.534766,57.170422
-21.871838,-9.686651,54.869183
-21.086704,-10.685203,57.131119
-21.680258,-9.206434,54.909843
-20.237583,-10.297683,58.308968
-20.690491,-11.576314,58.082729
-21.236074,-10.186989,55.947723
-20.401348,-9.754711,54.415459
-20.287968,-13.606170,56.945118
-19.892504,-13.235439,56.633202
-19.506809,-7.494884,52.949287
-19.741438,-12.484594,55.259502
-22.930737,-7.937552,56.627007
-23.435305,-8.813684,56.044254
-23.291367,-8.676179,56.141472
-22.010487,-9.028877,58.117695
-22.528790,-8.869873,55.584427
-21.885057,-7.941798,56.310493
-22.455338,-8.881090,55.486534
-22.380379,-8.891510,55.387489
-21.651241,-7.989600,56.293880
-21.599888,-8.010308,56.132473
-21.375122,-8.089390,56.166939
-22.086407,-9.918510,54.735874
-21.726974,-9.323494,55.115852
-21.235176,-8.583283,55.636299
-20.746790,-11.296640,58.029358
-20.826679,-10.479591,56.899700
-20.344610,-10.400080,57.286228
-20.067230,-10.118711,57.257240
-20.600241,-8.914447,55.094948
-20.377314,-8.457003,54.525181
-20.953203,-10.925037,53.974030
-18.947079,-7.803930,55.808350
-19.875853,-9.745851,54.384296
-19.700451,-12.819944,55.719872
-23.183001,-8.425450,56.351582
-22.962168,-8.176560,56.543110
-23.121016,-8.677526,56.131557
-22.919598,-9.029393,55.558540
-22.093891,-7.845384,56.428520
-21.129496,-10.393030,57.202694
-21.490538,-8.946288,55.409874
-21.066235,-10.630560,57.346970
-21.204041,-10.798710,56.918823
-20.974335,-10.691418,57.349789
-20.887798,-10.762663,57.435677
-20.879223,-12.588621,58.081104
-20.272299,-11.397826,57.752174
-23.418297,-8.722457,56.093388
-22.023361,-9.209587,58.180237
-21.306898,-8.094635,56.141151
-21.199770,-10.341429,57.209400
-21.200470,-10.346566,57.209290
-21.145340,-10.372204,57.198799
-21.898495,-9.658906,54.946365
-20.443508,-10.312860,58.489532
-21.039516,-10.647756,57.339546
-21.139259,-10.857019,56.899200
-21.045853,-10.924084,56.884525
-20.854170,-10.581314,57.052914
-20.816236,-10.486529,56.909904
-20.880890,-11.004980,57.004925
-20.766253,-10.526380,56.896282
-19.703352,-10.515200,58.362137
-20.119314,-13.104824,56.192345
-19.412834,-13.740326,56.535946
-23.299215,-8.532834,56.266964
-22.941269,-8.169468,56.523014
-22.246410,-7.748283,56.558285
-21.998245,-8.565324,57.452717
-22.176350,-7.755518,56.524727
-21.877821,-8.947401,57.898945
-21.972614,-7.923808,56.381866
-21.939619,-7.869040,56.420540
-21.357887,-8.520695,55.628105
-21.266676,-8.518628,55.731552
-20.708672,-9.818793,57.729458
-20.852497,-11.110273,58.055145
-20.622047,-9.823963,57.721436
-20.750614,-12.491426,58.508598
-20.613600,-12.359715,58.376335
-20.470818,-8.373678,55.634705
-20.284237,-10.440680,57.300438
-20.840109,-9.168694,54.999794
-20.537952,-13.629749,57.114426
-19.664026,-11.716009,57.470680
-20.284840,-12.829824,56.374126
-19.736984,-13.003204,57.439026
-19.676983,-12.876566,57.487560
-20.289564,-12.629293,55.662605
-20.279947,-9.211058,52.266800
-18.239178,-11.401680,57.844868
-21.974014,-8.936858,57.890987
-21.897633,-7.878721,56.403782
-21.905132,-7.940137,56.416187
-21.395653,-8.997036,57.497398
-21.175495,-10.389736,57.227379
-21.127657,-10.409639,57.218487
-21.116179,-10.432914,57.224918
-20.684507,-10.254620,57.363125
-20.668497,-10.268310,57.355984
-20.827198,-8.583262,55.892994
-20.827818,-12.739046,58.415817
-20.430119,-10.021793,57.285130
-20.565611,-8.367552,55.702610
-21.181833,-9.940382,54.508957
-19.772131,-11.260392,57.913441
-20.541428,-12.722853,56.293278
-20.924046,-10.957848,53.925587
-19.656099,-12.841034,57.536922
-20.332161,-9.229446,52.775673
-19.613415,-13.740583,56.581661
-19.384453,-8.181019,53.640015
-23.110611,-8.670669,56.181744
-22.079731,-8.929637,58.074551
-22.282484,-8.020921,56.929924
-21.799837,-9.279503,58.287140
-21.882439,-8.749352,57.611591
-21.659620,-8.304813,57.085747
-21.082100,-10.380969,57.173683
-21.098724,-10.435720,57.154163
-21.090940,-10.772891,56.947063
-21.128950,-10.842556,56.877129
-21.097055,-10.871868,56.863472
-21.122442,-11.173139,56.868465
-20.759136,-10.509758,56.884724
-19.851652,-11.459134,57.471512
-19.362955,-10.875229,57.838554
-19.476162,-13.915822,56.544819
-19.860390,-8.609005,55.575111
-18.698345,-13.471054,56.945007
-18.064463,-13.286587,56.578136
-21.599697,-9.079376,54.916946
-21.250578,-8.868603,55.349930
-20.610165,-8.591435,54.393158
-19.635597,-11.580621,57.484856
-20.118557,-7.601737,53.633526
-19.925323,-14.035376,56.845398
-18.724115,-13.680429,56.838276
-17.423265,-8.308804,55.970303
-19.107231,-10.536671,53.553692
-17.230270,-8.298339,55.923603
-21.150135,-8.776099,57.059242
-21.342018,-8.020940,56.106236
-21.519579,-8.477400,55.727074
-20.947046,-8.816533,56.876339
-20.729378,-9.135927,57.148602
-21.707237,-9.272612,55.019775
-21.372997,-8.870037,55.478474
-21.061893,-8.379666,55.698307
-21.159739,-8.427053,55.511036
-21.596636,-9.078522,54.924225
-20.909166,-8.166005,55.822662
-21.229959,-8.756549,55.489334
-21.167534,-8.472718,55.450848
-20.869423,-8.218507,55.823597
-20.785120,-8.066996,55.878067
-21.545853,-9.192180,54.648182
-20.735798,-8.602478,54.528835
-19.650887,-11.702965,57.468098
-18.979078,-10.907959,57.956203
-19.931770,-7.511621,53.412434
-20.463428,-10.360615,53.992249
-20.283819,-10.164519,54.102219
-20.776567,-9.082731,52.260330
-20.750393,-9.082070,52.200233
-19.064945,-8.567168,55.153122
-19.724585,-12.846495,55.638218
-20.059946,-11.226278,53.433952
-18.608582,-12.771837,57.353916
-18.879627,-13.295868,56.962330
-19.259090,-14.050035,55.746834
-19.409266,-7.594261,50.920208
-17.801702,-12.959786,57.535740
-18.836927,-10.252604,53.572872
-17.131660,-11.424656,57.874813
-17.822643,-12.997254,56.783997
-17.136539,-11.862825,57.567497
-21.863348,-8.287882,55.895977
-21.103031,-8.771435,57.057140
-21.060337,-8.989904,57.234879
